,,,,,,,,,bB&C-I,,,,,,,,,bB&C-I+E,,,,,,,,,bB&C-I+L,,,,,,,,,,bB&C-I+E+L,,,,,,,,,
id,|I|,K,r,R,theta,p_s,#C1,#CP,T,N,Gap(%),RGap(%),Obj,UB,#Cut,#MaxSM,#OA,T,N,Gap(%),RGap(%),Obj,UB,#Cut,#MaxSM,#EOA,T,N,Gap(%),RGap(%),Obj,UB,#Cut,#MaxSM,#OA,#LS,T,N,Gap(%),RGap(%),Obj,UB,#Cut,#MaxSM,#EOA,#LS
16-1-20-0.2-0.5,400,5,1,20,0.2,0.5,464,7328,0.3,5,0.0,0.2,127.300000,127.300,1182,516,666,0.3,11,0.0,0.2,127.300000,127.300,1174,515,659,0.4,0,0.0,0.0,127.300000,127.300,1660,522,631,507,0.8,0,0.0,0.0,127.300000,127.300,1626,525,638,463
16-2-20-0.01-0.1,400,5,2,20,0.01,0.1,540,7252,1.5,89,0.0,1.7,42.763519,42.764,1404,589,815,1.2,91,0.0,1.7,42.763519,42.764,1353,562,791,0.7,7,0.0,0.1,42.763519,42.764,1751,547,695,509,0.6,7,0.0,0.1,42.763519,42.764,1664,548,663,453
16-2-20-0.01-0.2,400,5,2,20,0.01,0.2,540,7252,1.7,94,0.0,1.6,66.937984,66.938,1390,534,856,4.3,105,0.0,1.4,66.937984,66.938,1378,537,841,0.8,24,0.0,0.8,66.937984,66.938,2097,543,821,733,1.9,19,0.0,0.7,66.937984,66.938,1943,542,732,669
16-2-20-0.01-0.5,400,5,2,20,0.01,0.5,540,7252,0.3,10,0.0,0.2,132.373750,132.374,1277,522,755,0.5,22,0.0,0.3,132.373750,132.374,1276,554,722,0.9,3,0.0,0.0,132.373750,132.374,1664,506,609,549,1.4,0,0.0,0.0,132.373750,132.374,1618,494,625,499
16-2-20-0.1-0.1,400,5,2,20,0.1,0.1,540,7252,0.7,108,0.0,1.5,41.885017,41.885,1344,576,768,0.6,114,0.0,2.1,41.885017,41.885,1366,586,780,0.9,9,0.0,0.1,41.885017,41.885,1742,543,749,450,0.6,12,0.0,0.1,41.885017,41.885,1774,567,759,448
16-2-20-0.1-0.2,400,5,2,20,0.1,0.2,540,7252,1.6,139,0.0,1.8,64.925440,64.925,1513,567,946,1.1,145,0.0,1.6,64.925440,64.925,1425,560,865,2.4,34,0.0,0.8,64.925440,64.925,2229,550,787,892,0.8,19,0.0,0.7,64.925440,64.925,1920,524,792,604
16-2-20-0.1-0.5,400,5,2,20,0.1,0.5,540,7252,0.4,9,0.0,0.2,130.112500,130.113,1240,529,711,0.4,13,0.0,0.1,130.112500,130.113,1188,510,678,1.5,3,0.0,0.0,130.112500,130.113,1823,534,606,683,0.4,0,0.0,0.0,130.112500,130.113,1631,502,604,525
16-2-20-0.2-0.1,400,5,2,20,0.2,0.1,540,7252,1.5,113,0.0,1.8,40.960104,40.960,1466,601,865,0.7,90,0.0,1.9,40.960104,40.960,1354,589,765,0.8,8,0.0,0.3,40.960104,40.960,2032,586,902,544,0.9,15,0.0,0.3,40.960104,40.960,1695,547,702,446
16-2-20-0.2-0.2,400,5,2,20,0.2,0.2,540,7252,2.3,170,0.0,2.0,63.050560,63.051,1561,606,955,1.9,115,0.0,2.1,63.050560,63.051,1708,677,1031,1.5,21,0.0,1.1,63.050560,63.051,2338,579,788,971,1.1,23,0.0,0.9,63.050560,63.051,2245,599,777,869
16-2-20-0.2-0.5,400,5,2,20,0.2,0.5,540,7252,0.3,11,0.0,0.1,127.800000,127.800,1141,514,627,0.3,5,0.0,0.1,127.800000,127.800,1132,506,626,0.5,0,0.0,0.0,127.800000,127.800,1506,500,612,394,0.4,0,0.0,0.0,127.800000,127.800,1492,497,618,377
17-1-20-0.01-0.1,400,10,1,20,0.01,0.1,460,6282,7.3,1710,0.0,1.7,55.981658,55.982,1893,732,1161,7.8,2918,0.0,1.5,55.981658,55.982,1675,586,1089,3.9,40,0.0,0.3,55.981658,55.982,3096,597,1105,1394,3.5,32,0.0,0.2,55.981658,55.982,2443,596,785,1062
17-1-20-0.01-0.2,400,10,1,20,0.01,0.2,460,6282,4.5,1070,0.0,1.5,86.784522,86.785,1748,632,1116,2.4,452,0.0,1.3,86.784522,86.785,1703,587,1116,2.2,47,0.0,0.7,86.784522,86.785,3266,656,1051,1559,2.8,23,0.0,0.4,86.784522,86.785,2570,595,845,1130
17-1-20-0.01-0.5,400,10,1,20,0.01,0.5,460,6282,8.7,1319,0.0,1.6,160.767812,160.768,2105,761,1344,7.1,1823,0.0,1.4,160.767812,160.768,1804,654,1150,4.3,196,0.0,1.1,160.767812,160.768,3335,616,841,1878,3.8,119,0.0,0.7,160.767812,160.768,2693,590,835,1268
17-1-20-0.1-0.1,400,10,1,20,0.1,0.1,460,6282,5.8,1212,0.0,1.8,54.224444,54.224,1913,664,1249,12.9,1058,0.0,1.6,54.224444,54.224,1786,638,1148,2.6,44,0.0,0.3,54.224444,54.224,2979,647,874,1458,1.8,52,0.0,0.3,54.224444,54.224,2434,574,825,1035
17-1-20-0.1-0.2,400,10,1,20,0.1,0.2,460,6282,3.5,744,0.0,1.3,84.076838,84.077,1714,594,1120,2.8,592,0.0,1.2,84.076838,84.077,1559,578,981,2.5,58,0.0,0.5,84.076838,84.077,2906,581,977,1348,1.6,31,0.0,0.4,84.076838,84.077,1975,533,790,652
17-1-20-0.1-0.5,400,10,1,20,0.1,0.5,460,6282,5.5,1258,0.0,1.3,157.834375,157.834,1735,657,1078,8.4,921,0.0,1.3,157.834375,157.834,1727,629,1098,3.1,125,0.0,0.8,157.834375,157.834,2809,578,825,1406,4.7,127,0.0,0.9,157.834375,157.834,2655,591,776,1288
17-1-20-0.2-0.1,400,10,1,20,0.2,0.1,460,6282,6.4,1808,0.0,1.7,52.532839,52.533,1890,667,1223,7.2,2599,0.0,1.5,52.532839,52.533,1648,621,1027,1.2,41,0.0,0.2,52.532839,52.533,2704,633,769,1302,1.8,33,0.0,0.2,52.532839,52.533,2440,627,780,1033
17-1-20-0.2-0.2,400,10,1,20,0.2,0.2,460,6282,3.0,650,0.0,1.6,81.068301,81.068,1817,659,1158,3.4,628,0.0,1.3,81.068301,81.068,1753,614,1139,2.7,60,0.0,0.7,81.068301,81.068,2961,637,953,1371,2.7,43,0.0,0.5,81.068301,81.068,2618,585,854,1179
17-1-20-0.2-0.5,400,10,1,20,0.2,0.5,460,6282,6.4,1512,0.0,1.3,154.700000,154.700,1759,670,1089,2.9,582,0.0,1.0,154.700000,154.700,1667,623,1044,5.0,154,0.0,0.8,154.700000,154.700,3000,602,868,1530,3.9,65,0.0,0.8,154.700000,154.700,2637,584,839,1214
17-2-20-0.01-0.1,400,10,2,20,0.01,0.1,536,6206,5.7,2398,0.0,2.9,63.534704,63.535,1672,613,1059,6.0,2231,0.0,2.0,63.534704,63.535,1716,654,1062,1.1,14,0.0,0.4,63.534704,63.535,2731,615,743,1373,1.4,19,0.0,0.5,63.534704,63.535,2292,559,842,891
17-2-20-0.01-0.2,400,10,2,20,0.01,0.2,536,6206,15.8,2581,0.0,2.8,92.048087,92.048,1742,642,1100,3.9,1021,0.0,2.2,92.048087,92.048,1835,651,1184,3.4,122,0.0,1.1,92.048087,92.048,3655,651,964,2040,2.1,115,0.0,1.2,92.048087,92.048,3346,682,902,1762
17-2-20-0.01-0.5,400,10,2,20,0.01,0.5,536,6206,24.6,2506,0.0,2.0,162.168125,162.168,2217,795,1422,17.6,2765,0.0,1.6,162.168125,162.168,2019,736,1283,4.5,273,0.0,1.6,162.168125,162.168,3968,612,890,2466,6.3,314,0.0,1.2,162.168125,162.168,3648,626,864,2158
17-2-20-0.1-0.1,400,10,2,20,0.1,0.1,536,6206,12.3,1539,0.0,2.2,62.246200,62.246,1655,627,1028,4.2,1534,0.0,2.0,62.246200,62.246,1633,629,1004,2.0,40,0.0,0.4,62.246200,62.246,2448,616,767,1065,0.8,29,0.0,0.5,62.246200,62.246,2294,573,764,957
17-2-20-0.1-0.2,400,10,2,20,0.1,0.2,536,6206,5.2,836,0.0,2.1,89.992934,89.993,1752,616,1136,2.9,610,0.0,1.9,89.992934,89.993,1760,639,1121,2.3,42,0.0,1.0,89.992934,89.993,2442,571,838,1033,1.9,39,0.0,0.8,89.992934,89.993,2409,572,847,990
17-2-20-0.1-0.5,400,10,2,20,0.1,0.5,536,6206,16.1,1339,0.0,2.0,159.743750,159.744,1892,692,1200,8.8,1242,0.0,1.2,159.743750,159.744,1765,648,1117,4.7,245,0.0,1.4,159.743750,159.744,3269,597,812,1860,3.3,218,0.0,1.1,159.743750,159.744,3328,621,861,1846
17-2-20-0.2-0.1,400,10,2,20,0.2,0.1,536,6206,2.1,614,0.0,2.1,61.074400,61.074,1590,615,975,2.8,263,0.0,1.8,61.074400,61.074,1494,613,881,0.7,15,0.0,0.2,61.074400,61.074,1998,568,671,759,0.9,13,0.0,0.2,61.074400,61.074,1966,559,663,744
17-2-20-0.2-0.2,400,10,2,20,0.2,0.2,536,6206,2.6,559,0.0,1.8,87.727053,87.727,1572,601,971,3.7,412,0.0,1.4,87.727053,87.727,1547,613,934,5.7,29,0.0,0.9,87.727053,87.727,2448,573,783,1092,2.7,44,0.0,0.9,87.727053,87.727,2273,566,725,982
17-2-20-0.2-0.5,400,10,2,20,0.2,0.5,536,6206,12.4,2154,0.0,1.6,157.125000,157.125,1653,648,1005,5.5,413,0.0,1.1,157.125000,157.125,1583,618,965,2.7,115,0.0,1.0,157.125000,157.125,2862,600,784,1478,3.6,141,0.0,1.0,157.125000,157.125,2763,584,753,1426
18-1-20-0.01-0.1,400,40,1,20,0.01,0.1,444,4364,TL,468053,2.0,5.6,121.530803,123.936,2567,670,1897,TL,575882,1.3,5.1,121.530803,123.133,2489,636,1853,TL,371015,1.1,2.8,121.530803,122.814,28059,769,1388,25902,TL,499976,0.8,2.4,121.530803,122.505,20850,676,1412,18762
18-1-20-0.01-0.2,400,40,1,20,0.01,0.2,444,4364,TL,483715,0.6,2.7,167.958449,168.918,2815,694,2121,TL,554286,0.4,2.4,167.982556,168.698,2446,605,1841,TL,345815,0.4,1.8,167.924954,168.643,14121,709,1684,11728,TL,542431,0.3,1.6,167.972061,168.409,10855,632,1669,8554
18-1-20-0.01-0.5,400,40,1,20,0.01,0.5,444,4364,TL,673931,0.2,1.3,255.033633,255.500,2537,661,1876,TL,734906,0.1,0.9,255.134980,255.270,2445,635,1810,2181.7,461403,0.0,1.0,255.134980,255.135,9014,681,1533,6800,2427.6,499907,0.0,0.7,255.134980,255.135,7403,663,1422,5318
18-1-20-0.1-0.1,400,40,1,20,0.1,0.1,444,4364,TL,423789,1.4,4.7,117.669266,119.254,2733,767,1966,TL,471339,1.2,4.5,117.779419,119.161,2817,691,2126,TL,203186,0.5,2.3,117.895917,118.472,23908,684,1423,21801,TL,127309,0.2,2.1,117.897720,118.186,23688,666,1324,21698
18-1-20-0.1-0.2,400,40,1,20,0.1,0.2,444,4364,TL,526480,0.4,2.8,161.649787,162.290,2625,674,1951,TL,534369,0.3,2.2,161.621481,162.073,2613,664,1949,TL,480479,0.3,1.7,161.605097,162.045,14629,667,1626,12336,2949.4,166672,0.0,1.5,161.654869,161.655,12509,610,1413,10486
18-1-20-0.1-0.5,400,40,1,20,0.1,0.5,444,4364,TL,712481,0.1,1.3,248.766992,249.123,2490,645,1845,3593.7,870596,0.0,1.0,248.862500,248.863,2436,605,1831,539.2,44715,0.0,0.8,248.862500,248.863,8135,650,1293,6192,105.1,7306,0.0,0.7,248.862500,248.863,6676,612,1266,4798
18-1-20-0.2-0.1,400,40,1,20,0.2,0.1,444,4364,TL,415956,1.0,4.5,113.929520,115.056,2363,630,1733,TL,528712,0.8,3.8,114.037680,114.942,2348,624,1724,1623.5,52205,0.0,1.8,114.145262,114.145,19893,665,1250,17978,1674.4,57450,0.0,1.7,114.145262,114.145,19944,642,1192,18110
18-1-20-0.2-0.2,400,40,1,20,0.2,0.2,444,4364,TL,587610,0.4,2.7,154.889968,155.475,2434,596,1838,TL,502341,0.3,2.1,154.946906,155.442,2492,586,1906,2352.2,119187,0.0,1.5,154.991548,154.992,13022,609,1389,11024,1089.2,64920,0.0,1.4,154.991548,154.992,11777,592,1355,9830
18-1-20-0.2-0.5,400,40,1,20,0.2,0.5,444,4364,1193.5,256078,0.0,1.1,242.100000,242.100,2349,647,1702,465.5,106389,0.0,0.9,242.100000,242.100,2497,638,1859,136.5,7470,0.0,0.8,242.100000,242.100,7577,643,1202,5732,101.2,6673,0.0,0.6,242.100000,242.100,6870,644,1234,4992
18-2-20-0.01-0.1,400,40,2,20,0.01,0.1,512,4296,TL,604778,0.9,4.4,134.725604,135.958,2417,736,1681,TL,631153,0.3,3.6,134.845762,135.296,2411,652,1759,131.6,3942,0.0,1.2,134.850552,134.851,15862,741,1211,13910,94.6,2556,0.0,1.3,134.850552,134.851,14890,680,1204,13006
18-2-20-0.01-0.2,400,40,2,20,0.01,0.2,512,4296,TL,487118,0.7,3.6,174.839254,176.122,3111,740,2371,TL,517295,0.5,2.9,174.997931,175.848,2968,664,2304,TL,97636,0.1,2.0,175.055952,175.311,22055,818,1605,19632,1786.0,100792,0.0,1.6,175.123305,175.123,13990,643,1371,11976
18-2-20-0.01-0.5,400,40,2,20,0.01,0.5,512,4296,509.9,105873,0.0,1.2,258.012227,258.012,2650,706,1944,513.4,118070,0.0,1.0,258.012227,258.012,2382,638,1744,83.8,5527,0.0,0.8,258.012227,258.012,7897,673,1252,5972,62.2,3428,0.0,0.7,258.012227,258.012,7235,640,1239,5356
18-2-20-0.1-0.1,400,40,2,20,0.1,0.1,512,4296,2175.7,464104,0.0,4.1,132.450979,132.451,2071,645,1426,2580.5,611869,0.0,3.4,132.450979,132.451,2073,633,1440,81.9,2776,0.0,0.7,132.450979,132.451,9726,613,923,8190,46.3,2326,0.0,0.7,132.450979,132.451,8149,622,913,6614
18-2-20-0.1-0.2,400,40,2,20,0.1,0.2,512,4296,TL,507767,0.8,3.5,169.491003,170.825,2884,701,2183,TL,650440,0.4,2.8,169.725974,170.435,2857,658,2199,TL,567972,0.3,1.8,169.678217,170.192,17952,710,1542,15700,1053.4,48482,0.0,1.5,169.740119,169.740,14237,657,1406,12174
18-2-20-0.1-0.5,400,40,2,20,0.1,0.5,512,4296,919.0,201312,0.0,1.1,252.039258,252.039,2432,671,1761,218.7,50863,0.0,0.9,252.039258,252.039,2349,650,1699,103.6,4943,0.0,0.7,252.039258,252.039,8357,687,1226,6444,68.9,4225,0.0,0.5,252.039258,252.039,6440,614,1150,4676
18-2-20-0.2-0.1,400,40,2,20,0.2,0.1,512,4296,766.4,175653,0.0,2.8,129.886954,129.887,2206,717,1489,189.2,45928,0.0,2.7,129.886954,129.887,2268,706,1562,6.6,163,0.0,0.3,129.886954,129.887,5818,603,847,4368,5.8,124,0.0,0.2,129.886954,129.887,5513,582,819,4112
18-2-20-0.2-0.2,400,40,2,20,0.2,0.2,512,4296,TL,644576,0.1,2.8,164.584880,164.813,2663,665,1998,2202.3,517571,0.0,2.2,164.584880,164.585,2775,630,2145,406.4,14308,0.0,1.2,164.584880,164.585,15906,658,1350,13898,265.4,11281,0.0,1.1,164.584880,164.585,14107,623,1356,12128
18-2-20-0.2-0.5,400,40,2,20,0.2,0.5,512,4296,143.0,29269,0.0,1.1,245.757812,245.758,2580,696,1884,153.5,30929,0.0,0.8,245.757812,245.758,2361,653,1708,58.7,2582,0.0,0.6,245.757812,245.758,7742,681,1255,5806,85.5,4774,0.0,0.5,245.757812,245.758,6591,657,1166,4768
19-1-20-0.01-0.1,400,80,1,20,0.01,0.1,458,5290,TL,338330,4.7,8.4,190.164751,199.127,2841,601,2240,TL,476203,3.8,7.1,190.164751,197.339,2604,578,2026,TL,5628,4.0,5.1,190.304923,197.885,88423,823,1946,85654,TL,9396,3.8,4.7,190.164751,197.309,70974,692,1762,68520
19-1-20-0.01-0.2,400,80,1,20,0.01,0.2,458,5290,TL,294348,2.3,4.8,242.973500,248.594,3044,615,2429,TL,338648,2.1,4.0,242.973500,248.040,2843,540,2303,TL,13784,2.4,3.3,242.973500,248.764,51484,701,1921,48862,TL,226220,2.0,3.0,242.973500,247.959,36739,581,1958,34200
19-1-20-0.01-0.5,400,80,1,20,0.01,0.5,458,5290,TL,346328,0.8,1.6,329.101497,331.816,2912,610,2302,TL,412592,0.4,0.9,330.275022,331.500,2855,567,2288,TL,269215,0.6,1.2,329.771729,331.628,15975,629,1812,13534,TL,392284,0.3,0.8,330.255354,331.401,13517,634,1985,10898
19-1-20-0.1-0.1,400,80,1,20,0.1,0.1,458,5290,TL,343110,3.5,6.8,185.118728,191.595,2923,628,2295,TL,408947,3.3,6.3,185.118728,191.158,2655,559,2096,TL,6359,3.4,4.2,185.118728,191.393,84147,744,1685,81718,TL,9684,3.0,3.8,185.118728,190.754,72282,657,1563,70062
19-1-20-0.1-0.2,400,80,1,20,0.1,0.2,458,5290,TL,320062,1.8,4.2,234.913880,239.184,3088,615,2473,TL,345037,1.6,3.6,234.913880,238.758,2925,566,2359,TL,13236,1.8,2.8,234.913880,239.106,48865,647,1644,46574,TL,134303,1.6,2.4,234.913880,238.581,44796,610,1816,42370
19-1-20-0.1-0.5,400,80,1,20,0.1,0.5,458,5290,TL,377644,0.5,1.3,321.350854,323.033,2936,598,2338,TL,418512,0.3,1.0,321.699365,322.776,2686,546,2140,TL,121123,0.4,1.0,321.580469,322.834,15244,612,1832,12800,TL,386812,0.3,0.7,321.883789,322.727,12857,561,1836,10460
19-1-20-0.2-0.1,400,80,1,20,0.2,0.1,458,5290,TL,406526,2.9,5.6,179.421693,184.531,2627,594,2033,TL,474410,2.9,5.0,179.421693,184.548,2528,578,1950,TL,9997,2.6,3.4,179.421693,184.169,67962,707,1511,65744,TL,10555,2.4,3.2,179.421693,183.753,62681,668,1367,60646
19-1-20-0.2-0.2,400,80,1,20,0.2,0.2,458,5290,TL,356105,1.5,3.6,225.998183,229.348,2751,574,2177,TL,422220,1.5,3.3,225.998183,229.367,2436,523,1913,TL,161329,1.6,2.3,226.115300,229.613,37182,572,1486,35124,TL,132210,1.5,2.1,226.057572,229.403,36363,567,1424,34372
19-1-20-0.2-0.5,400,80,1,20,0.2,0.5,458,5290,TL,445498,0.5,1.3,312.103320,313.511,2799,574,2225,TL,448380,0.2,0.8,312.619141,313.378,2771,543,2228,TL,349544,0.3,0.9,312.281055,313.336,16700,581,1939,14180,TL,146514,0.1,0.6,312.746484,313.203,12343,545,1556,10242
19-2-20-0.01-0.1,400,80,2,20,0.01,0.1,526,5222,TL,322100,3.7,7.4,204.384575,211.968,2977,739,2238,TL,405576,2.5,7.2,204.384575,209.439,3178,692,2486,TL,6221,2.1,3.3,204.434719,208.761,88053,896,1971,85186,TL,9025,1.9,3.1,204.384575,208.347,71619,724,1757,69138
19-2-20-0.01-0.2,400,80,2,20,0.01,0.2,526,5222,TL,335182,2.5,5.2,249.467215,255.773,3138,597,2541,TL,370794,2.0,4.6,249.467215,254.475,3041,544,2497,TL,14732,2.5,3.4,249.467215,255.679,52705,662,1883,50160,TL,184678,2.1,3.0,249.610852,254.770,35884,620,2134,33130
19-2-20-0.01-0.5,400,80,2,20,0.01,0.5,526,5222,TL,355812,0.6,1.4,331.436460,333.297,2958,648,2310,TL,451045,0.4,1.1,331.631284,333.072,2835,600,2235,TL,277961,0.7,1.4,330.809763,333.100,17167,675,1856,14636,TL,240094,0.2,0.7,332.019468,332.712,14391,622,1877,11892
19-2-20-0.1-0.1,400,80,2,20,0.1,0.1,526,5222,TL,368433,2.7,6.3,200.220971,205.578,2468,578,1890,TL,529205,2.2,5.7,200.220971,204.652,2329,554,1775,TL,11103,1.6,2.4,200.220971,203.338,59103,646,1523,56934,TL,15097,1.4,2.2,200.220971,202.947,53484,631,1439,51414
19-2-20-0.1-0.2,400,80,2,20,0.1,0.2,526,5222,TL,336456,1.9,4.4,242.522434,247.105,2951,570,2381,TL,363768,1.8,4.0,242.522434,246.939,2677,523,2154,TL,19152,1.8,2.8,242.522434,246.915,44200,615,1565,42020,TL,37158,1.4,2.2,242.999722,246.472,34592,567,1565,32460
19-2-20-0.1-0.5,400,80,2,20,0.1,0.5,526,5222,TL,400138,0.5,1.4,323.576172,325.082,2770,612,2158,TL,553694,0.3,0.9,324.120996,324.994,2586,576,2010,TL,335653,0.4,1.0,323.718896,324.987,16003,620,1719,13664,TL,391845,0.1,0.6,324.377393,324.821,13189,572,1643,10974
19-2-20-0.2-0.1,400,80,2,20,0.2,0.1,526,5222,TL,416092,1.5,4.5,195.949131,198.902,2378,565,1813,TL,635587,1.4,4.0,195.949131,198.756,2301,559,1742,TL,77207,0.9,1.6,195.954816,197.714,41381,624,1237,39520,TL,18408,0.8,1.5,195.949131,197.459,43968,608,1248,42112
19-2-20-0.2-0.2,400,80,2,20,0.2,0.2,526,5222,TL,446466,1.5,4.0,235.124162,238.615,2765,553,2212,TL,528178,1.2,3.2,235.611991,238.348,2761,517,2244,TL,265073,1.2,2.0,235.546652,238.415,34357,606,1623,32128,TL,32924,0.8,1.5,236.129770,238.045,32024,575,1387,30062
19-2-20-0.2-0.5,400,80,2,20,0.2,0.5,526,5222,TL,489592,0.2,1.1,315.861914,316.592,2714,574,2140,TL,597447,0.0,0.7,316.194727,316.321,2453,542,1911,1093.3,50619,0.0,0.5,316.194727,316.195,14641,599,1534,12508,236.2,7967,0.0,0.4,316.194727,316.195,11309,573,1466,9270
20-1-20-0.01-0.1,400,133,1,20,0.01,0.1,456,4474,TL,224042,5.7,9.1,242.766191,256.505,2724,543,2181,TL,339156,4.9,8.4,242.766191,254.613,2692,513,2179,TL,5998,5.7,6.5,242.766191,256.617,75597,635,1958,73004,TL,11083,5.2,6.0,242.766191,255.388,55862,540,1800,53522
20-1-20-0.01-0.2,400,133,1,20,0.01,0.2,456,4474,TL,284571,3.6,6.4,293.007338,303.474,2855,506,2349,TL,295760,3.2,5.3,293.007338,302.517,3127,473,2654,TL,30266,3.8,4.8,293.330922,304.397,44478,568,1986,41924,TL,131466,2.8,3.6,294.799308,302.912,30824,515,2361,27948
20-1-20-0.01-0.5,400,133,1,20,0.01,0.5,456,4474,TL,300323,1.4,2.2,368.734298,373.828,3322,558,2764,TL,398421,0.9,1.4,370.012328,373.461,3137,480,2657,TL,227732,1.2,1.9,368.983053,373.459,16970,594,2394,13982,TL,382923,0.6,1.0,371.060375,373.417,10799,522,2141,8136
20-1-20-0.1-0.1,400,133,1,20,0.1,0.1,456,4474,TL,270392,5.0,8.2,237.052353,248.817,2686,528,2158,TL,401958,4.4,7.7,237.052353,247.463,2618,510,2108,TL,11996,5.2,5.9,237.052353,249.325,70845,574,1633,68638,TL,5841,4.8,5.6,237.052353,248.497,62643,532,1671,60440
20-1-20-0.1-0.2,400,133,1,20,0.1,0.2,456,4474,TL,310084,3.1,5.9,284.348652,293.089,2846,490,2356,TL,328726,2.8,5.1,284.348652,292.208,2646,454,2192,TL,24015,3.3,4.3,284.766666,294.280,47949,526,1795,45628,TL,38610,2.5,3.4,285.609308,292.880,32947,505,1790,30652
20-1-20-0.1-0.5,400,133,1,20,0.1,0.5,456,4474,TL,304290,1.2,2.0,360.012482,364.209,3006,489,2517,TL,383059,0.8,1.4,360.915063,363.911,2862,455,2407,TL,314971,1.0,1.7,360.224115,363.862,15697,518,2075,13104,TL,363527,0.6,0.9,361.721432,363.820,11912,491,2043,9378
20-1-20-0.2-0.1,400,133,1,20,0.2,0.1,456,4474,TL,299144,4.2,7.3,230.921335,240.539,2424,503,1921,TL,415524,3.8,6.7,230.921335,239.737,2299,484,1815,TL,13936,4.5,5.1,230.921335,241.433,66123,549,1358,64216,TL,13530,4.2,4.9,230.921335,240.557,61963,512,1493,59958
20-1-20-0.2-0.2,400,133,1,20,0.2,0.2,456,4474,TL,318832,2.5,5.4,275.312898,282.325,2453,473,1980,TL,356539,2.4,4.5,275.312898,281.866,2493,451,2042,TL,194516,2.8,3.8,275.312898,283.042,42384,507,1535,40342,TL,35831,2.4,3.1,275.962727,282.492,39386,500,1674,37212
20-1-20-0.2-0.5,400,133,1,20,0.2,0.5,456,4474,TL,351565,1.0,1.9,350.432227,353.853,2814,464,2350,TL,430688,0.8,1.3,351.018311,353.772,2655,449,2206,TL,302871,0.9,1.6,350.603809,353.641,16877,509,1888,14480,TL,363102,0.6,1.0,351.506055,353.575,12515,469,1808,10238
20-2-20-0.01-0.1,400,133,2,20,0.01,0.1,526,4404,TL,326123,4.1,8.5,257.464039,268.097,2529,550,1979,TL,421463,3.4,7.8,257.464039,266.320,2436,488,1948,TL,13294,3.7,4.7,257.648091,267.294,70612,710,1746,68156,TL,18900,3.3,4.0,257.464039,265.964,55436,578,1774,53084
20-2-20-0.01-0.2,400,133,2,20,0.01,0.2,526,4404,TL,305806,3.2,6.3,300.677901,310.463,2906,516,2390,TL,383311,2.7,5.4,300.731676,308.808,2984,472,2512,TL,112277,3.2,4.3,300.677901,310.328,43600,620,2054,40926,TL,296132,2.9,3.6,300.711083,309.312,29889,541,2226,27122
20-2-20-0.01-0.5,400,133,2,20,0.01,0.5,526,4404,TL,332793,1.5,2.4,369.820447,375.414,3385,596,2789,TL,421907,0.8,1.4,372.252870,375.139,3087,535,2552,TL,273175,1.0,1.7,371.557674,375.186,17118,655,2073,14390,TL,341463,0.7,1.1,372.443546,375.048,12105,537,2074,9494
20-2-20-0.1-0.1,400,133,2,20,0.1,0.1,526,4404,TL,401078,3.2,7.3,253.102538,261.189,2247,517,1730,TL,606792,2.9,6.7,253.102538,260.398,2171,493,1678,TL,11616,3.0,3.6,253.102538,260.684,57497,582,1429,55486,TL,61913,2.8,3.4,253.102538,260.105,54120,544,1500,52076
20-2-20-0.1-0.2,400,133,2,20,0.1,0.2,526,4404,TL,347379,2.5,5.4,293.415872,300.753,2700,491,2209,TL,427593,2.0,4.4,294.111141,300.094,2814,468,2346,TL,183196,2.6,3.6,293.415872,300.930,40008,560,1886,37562,TL,323383,2.2,2.9,294.053810,300.466,34643,516,2089,32038
20-2-20-0.1-0.5,400,133,2,20,0.1,0.5,526,4404,TL,384101,1.0,2.0,362.829541,366.515,2857,508,2349,TL,451976,0.7,1.4,363.912915,366.373,2867,474,2393,TL,123240,1.2,1.8,362.237439,366.520,16069,564,1727,13778,TL,392727,0.7,1.2,363.690100,366.344,12294,512,1978,9804
20-2-20-0.2-0.1,400,133,2,20,0.2,0.1,526,4404,TL,398402,2.6,5.7,248.234141,254.687,2052,514,1538,TL,601047,2.4,5.2,248.234141,254.077,2275,497,1778,TL,34902,2.3,2.9,248.516099,254.311,45362,567,1261,43534,TL,15990,2.3,2.8,248.431875,254.077,49171,537,1242,47392
20-2-20-0.2-0.2,400,133,2,20,0.2,0.2,526,4404,TL,346342,1.8,4.6,286.294997,291.503,2500,469,2031,TL,537157,1.6,3.6,286.576591,291.132,2535,449,2086,TL,318552,2.0,2.7,286.294997,291.953,32993,500,1581,30912,TL,116662,1.5,2.2,286.988258,291.419,32232,491,1525,30216
20-2-20-0.2-0.5,400,133,2,20,0.2,0.5,526,4404,TL,376914,1.2,2.3,352.746582,357.134,2961,512,2449,TL,492062,0.6,1.3,354.744824,356.959,2637,466,2171,TL,279392,0.9,1.5,353.834375,356.969,16802,525,1869,14408,TL,325158,0.5,0.9,355.149609,356.897,12395,490,1697,10208
21-1-20-0.01-0.1,500,5,1,20,0.01,0.1,592,13426,0.7,32,0.0,0.6,52.591782,52.592,1690,641,1049,0.7,31,0.0,0.7,52.591782,52.592,1775,646,1129,1.5,26,0.0,0.4,52.591782,52.592,2357,692,971,694,3.5,19,0.0,0.3,52.591782,52.592,2311,657,949,705
