,,,,,,,,,bB&C-I,,,,,,,,,bB&C-I+E,,,,,,,,,bB&C-I+L,,,,,,,,,,bB&C-I+E+L,,,,,,,,,
id,|I|,K,r,R,theta,low p_i (%),#C1,#CP,T,N,Gap(%),RGap(%),Obj,UB,#Cut,#MaxSM,#OA,T,N,Gap(%),RGap(%),Obj,UB,#Cut,#MaxSM,#EOA,T,N,Gap(%),RGap(%),Obj,UB,#Cut,#MaxSM,#OA,#LS,T,N,Gap(%),RGap(%),Obj,UB,#Cut,#MaxSM,#EOA,#LS
24-1-20-0.2-50,500,100,1,20,0.2,50,596,11906,2992.0,464512,0.0,0.6,397.605490,397.605,4380,1370,3010,1764.0,260937,0.0,0.5,397.605490,397.605,4126,1229,2897,151.3,12497,0.0,0.2,397.605490,397.605,6429,1370,1839,3220,230.7,17320,0.0,0.2,397.605490,397.605,5967,1272,1943,2752
24-1-20-0.2-90,500,100,1,20,0.2,90,596,11906,112.0,19689,0.0,0.4,322.099411,322.099,3962,988,2974,159.3,34837,0.0,0.4,322.113783,322.114,3691,926,2765,61.3,8021,0.0,0.2,322.113783,322.114,5035,993,1798,2244,105.1,16420,0.0,0.2,322.113783,322.114,4622,955,1627,2040
24-2-20-0.01-10,500,100,2,20,0.01,10,698,11804,TL,232919,0.5,1.2,442.999765,445.085,5432,2155,3277,TL,215030,0.3,0.9,443.614067,444.860,5182,1817,3365,TL,216819,0.3,0.7,443.619693,444.877,12459,2386,2875,7198,TL,229519,0.2,0.6,443.641208,444.679,10235,2017,2912,5306
24-2-20-0.01-50,500,100,2,20,0.01,50,698,11804,TL,288062,0.2,0.9,428.804466,429.851,4661,1765,2896,TL,301547,0.1,0.7,428.991314,429.484,4741,1502,3239,2259.8,212180,0.0,0.5,429.001843,429.002,8853,1723,2276,4854,1116.1,91731,0.0,0.4,429.001843,429.002,6641,1462,2273,2906
24-2-20-0.01-90,500,100,2,20,0.01,90,698,11804,653.7,101758,0.0,0.6,352.310454,352.310,4685,1248,3437,341.1,60740,0.0,0.6,352.310454,352.310,4429,1175,3254,133.0,15470,0.0,0.4,352.310454,352.310,6224,1130,2108,2986,74.2,6369,0.0,0.3,352.310454,352.310,5904,1084,2016,2804
24-2-20-0.1-10,500,100,2,20,0.1,10,698,11804,TL,205040,0.3,1.1,430.100384,431.498,4804,1786,3018,TL,262422,0.2,0.9,430.222650,431.260,4983,1663,3320,TL,228676,0.2,0.6,430.170176,431.202,12277,2173,2774,7330,TL,224646,0.2,0.5,430.077765,431.158,11216,2068,3138,6010
24-2-20-0.1-50,500,100,2,20,0.1,50,698,11804,TL,405719,0.1,0.8,415.875332,416.235,4513,1321,3192,TL,407632,0.0,0.6,415.977692,416.092,3782,1253,2529,1001.8,132778,0.0,0.3,415.977692,415.978,7811,1408,2633,3770,191.9,13048,0.0,0.3,415.977692,415.978,6282,1299,2025,2958
24-2-20-0.1-90,500,100,2,20,0.1,90,698,11804,2861.8,528284,0.0,0.7,340.585009,340.585,3723,1022,2701,679.0,111635,0.0,0.6,340.585009,340.585,3833,971,2862,491.1,85057,0.0,0.4,340.585009,340.585,6179,1016,2317,2846,839.8,156405,0.0,0.3,340.585009,340.585,5761,987,2240,2534
24-2-20-0.2-10,500,100,2,20,0.2,10,698,11804,TL,278797,0.3,1.2,415.847324,417.182,4487,1607,2880,TL,250122,0.1,0.8,416.522797,417.118,4514,1444,3070,TL,199650,0.2,0.5,416.259799,416.910,12240,2022,2386,7832,3170.1,127567,0.0,0.3,416.618291,416.618,9946,1723,2291,5932
24-2-20-0.2-50,500,100,2,20,0.2,50,698,11804,464.6,71627,0.0,0.6,402.161801,402.162,3976,1230,2746,709.8,97933,0.0,0.5,402.161801,402.162,3858,1141,2717,251.9,27463,0.0,0.2,402.161801,402.162,6915,1258,2007,3650,80.4,4037,0.0,0.2,402.161801,402.162,5753,1210,1721,2822
24-2-20-0.2-90,500,100,2,20,0.2,90,698,11804,436.3,87943,0.0,0.7,328.420575,328.421,3555,926,2629,190.9,32400,0.0,0.6,328.420575,328.421,3649,931,2718,37.5,2546,0.0,0.3,328.420575,328.421,5382,925,1771,2686,114.8,15074,0.0,0.3,328.420575,328.421,5358,906,1760,2692
25-1-20-0.01-10,500,167,1,20,0.01,10,610,14610,TL,130655,1.1,2.2,481.516395,486.703,6392,2271,4121,TL,193981,0.3,1.2,484.766075,486.197,4878,1632,3246,TL,57103,0.8,1.2,482.809311,486.471,16124,2435,3077,10612,TL,142633,0.4,0.8,483.884399,486.081,9768,1693,2655,5420
25-1-20-0.01-50,500,167,1,20,0.01,50,610,14610,TL,180375,0.7,1.9,471.708935,475.262,6041,2367,3674,TL,224422,0.3,1.3,473.298736,474.645,5219,1624,3595,TL,128931,0.4,0.8,472.902632,474.770,11309,2367,2802,6140,TL,214763,0.3,0.6,473.259088,474.488,9830,2037,3115,4678
25-1-20-0.01-90,500,167,1,20,0.01,90,610,14610,177.5,32599,0.0,0.5,418.812375,418.812,3863,1385,2478,27.2,3197,0.0,0.5,418.812375,418.812,3223,1055,2168,26.9,1171,0.0,0.2,418.812375,418.812,4928,924,1536,2468,31.5,1792,0.0,0.1,418.812375,418.812,4411,841,1398,2172
25-1-20-0.1-10,500,167,1,20,0.1,10,610,14610,TL,142053,0.9,2.3,467.137482,471.503,5199,1845,3354,TL,142209,0.3,1.4,469.610912,471.240,4158,1470,2688,TL,115775,0.4,0.9,468.982477,471.061,14230,2091,2749,9390,TL,162545,0.3,0.6,469.729018,470.996,10130,1636,2700,5794
25-1-20-0.1-50,500,167,1,20,0.1,50,610,14610,TL,181742,0.6,1.9,456.986847,459.925,5097,1681,3416,TL,178782,0.2,1.2,458.399242,459.340,4841,1395,3446,TL,240473,0.2,0.6,458.319779,459.314,11111,2024,3145,5942,TL,123144,0.1,0.5,458.482938,459.040,9075,1739,2958,4378
25-1-20-0.1-90,500,167,1,20,0.1,90,610,14610,48.0,7522,0.0,0.5,406.781326,406.781,3040,909,2131,59.2,8385,0.0,0.5,406.781326,406.781,2735,844,1891,33.1,2248,0.0,0.1,406.781326,406.781,4471,817,1338,2316,66.6,10177,0.0,0.1,406.781326,406.781,3765,771,1272,1722
25-1-20-0.2-10,500,167,1,20,0.2,10,610,14610,TL,148157,0.7,2.0,452.363588,455.410,5153,1720,3433,TL,137015,0.3,1.3,453.981973,455.189,4486,1439,3047,TL,140257,0.4,0.7,453.553385,455.224,14520,1928,2950,9642,TL,105743,0.3,0.5,453.795161,455.122,10114,1512,2282,6320
25-1-20-0.2-50,500,167,1,20,0.2,50,610,14610,TL,182898,0.5,1.9,441.475695,443.828,4659,1488,3171,TL,199494,0.2,1.3,442.500578,443.514,4379,1352,3027,TL,200234,0.1,0.5,442.596466,443.265,9062,1633,2249,5180,TL,206770,0.1,0.4,442.779348,443.175,7853,1325,2606,3922
25-1-20-0.2-90,500,167,1,20,0.2,90,610,14610,22.3,2078,0.0,0.5,393.783024,393.783,3030,889,2141,51.4,6363,0.0,0.5,393.783171,393.783,3027,858,2169,31.4,1721,0.0,0.2,393.783171,393.783,4819,833,1404,2582,33.6,2093,0.0,0.1,393.783171,393.783,4546,772,1476,2298
25-2-20-0.01-10,500,167,2,20,0.01,10,716,14504,TL,131559,1.0,2.2,482.903921,487.657,5684,2104,3580,TL,130824,0.3,1.3,485.502036,487.216,4479,1585,2894,TL,80801,1.0,1.5,482.581278,487.540,16798,2503,3429,10866,TL,191088,0.3,0.6,485.423275,487.061,10654,1735,2983,5936
25-2-20-0.01-50,500,167,2,20,0.01,50,716,14504,TL,157104,1.0,2.1,472.329643,476.996,5506,2089,3417,TL,195951,0.4,1.4,474.357498,476.201,5292,1719,3573,TL,184727,0.8,1.3,472.450363,476.298,12229,2260,3135,6834,TL,144203,0.3,0.7,474.660037,475.927,8938,1847,2717,4374
25-2-20-0.01-90,500,167,2,20,0.01,90,716,14504,784.8,151218,0.0,0.8,424.695082,424.695,3201,1050,2151,56.0,9486,0.0,0.7,424.695082,424.695,2958,960,1998,45.1,3136,0.0,0.3,424.695082,424.695,5285,865,1538,2882,64.2,8376,0.0,0.2,424.695082,424.695,4810,811,1395,2604
25-2-20-0.1-10,500,167,2,20,0.1,10,716,14504,TL,118239,0.9,2.2,469.136987,473.439,5416,2283,3133,TL,139490,0.4,1.5,470.923619,472.784,4904,1993,2911,TL,117604,0.7,1.1,469.526705,472.906,17013,2429,3124,11460,TL,105844,0.3,0.6,471.082838,472.575,12198,2005,3271,6922
25-2-20-0.1-50,500,167,2,20,0.1,50,716,14504,TL,157825,0.8,2.0,458.947608,462.486,5144,1765,3379,TL,159315,0.4,1.5,460.294955,462.018,4144,1369,2775,TL,209411,0.6,1.0,458.993129,461.738,10934,1915,2749,6270,TL,233980,0.2,0.6,460.556689,461.527,8777,1551,2620,4606
25-2-20-0.1-90,500,167,2,20,0.1,90,716,14504,267.8,46292,0.0,0.7,413.136035,413.136,3413,981,2432,134.3,20637,0.0,0.7,413.136035,413.136,2911,917,1994,44.1,3013,0.0,0.3,413.138024,413.138,5100,871,1437,2792,37.0,2023,0.0,0.2,413.138024,413.138,5306,790,1700,2816
25-2-20-0.2-10,500,167,2,20,0.2,10,716,14504,TL,141278,0.7,2.1,455.530851,458.511,4592,1614,2978,TL,142414,0.4,1.5,456.524147,458.537,3959,1387,2572,TL,138954,0.5,0.9,455.900734,458.279,15244,1859,2643,10742,TL,123703,0.3,0.6,456.825368,458.237,11423,1513,2490,7420
25-2-20-0.2-50,500,167,2,20,0.2,50,716,14504,TL,191280,0.6,1.9,444.497170,447.151,4878,1633,3245,TL,178699,0.3,1.5,445.320265,446.850,4635,1370,3265,TL,186933,0.3,0.6,445.380728,446.563,10528,1777,2659,6092,TL,222386,0.2,0.5,445.632163,446.468,8800,1505,2765,4530
25-2-20-0.2-90,500,167,2,20,0.2,90,716,14504,863.7,142570,0.0,0.9,400.630142,400.630,3061,944,2117,532.3,84793,0.0,0.8,400.630142,400.630,2987,935,2052,96.7,11336,0.0,0.4,400.630142,400.630,5771,874,1529,3368,76.0,8823,0.0,0.3,400.630142,400.630,5497,857,1524,3116
26-1-20-0.01-10,600,5,1,20,0.01,10,742,31124,1.7,34,0.0,0.7,263.858658,263.859,3784,1356,2428,1.7,32,0.0,0.6,263.858658,263.859,3552,1175,2377,2.5,15,0.0,0.4,263.858658,263.859,4480,1086,1704,1690,2.7,15,0.0,0.4,263.858658,263.859,4692,1224,2144,1324
26-1-20-0.01-50,600,5,1,20,0.01,50,742,31124,0.7,7,0.0,0.1,250.203600,250.204,2092,949,1143,1.0,7,0.0,0.1,250.203600,250.204,2108,954,1154,0.7,0,0.0,0.0,250.203600,250.204,2406,766,1044,596,0.8,0,0.0,0.0,250.203600,250.204,2408,766,1044,598
26-1-20-0.01-90,600,5,1,20,0.01,90,742,31124,1.0,6,0.0,0.0,168.046548,168.047,2607,901,1706,1.1,4,0.0,0.1,168.046548,168.047,2399,870,1529,1.5,0,0.0,0.0,168.046548,168.047,2913,843,1290,780,1.6,0,0.0,0.0,168.046548,168.047,2908,843,1273,792
26-1-20-0.1-10,600,5,1,20,0.1,10,742,31124,1.4,24,0.0,0.4,257.160729,257.161,3408,1271,2137,1.6,23,0.0,0.5,257.160729,257.161,3452,1234,2218,2.5,9,0.0,0.2,257.160729,257.161,4401,1209,2118,1074,2.9,9,0.0,0.2,257.160729,257.161,5071,1300,2239,1532
26-1-20-0.1-50,600,5,1,20,0.1,50,742,31124,0.9,9,0.0,0.1,242.441031,242.441,2397,956,1441,1.0,7,0.0,0.1,242.441031,242.441,2403,936,1467,1.1,3,0.0,0.0,242.441031,242.441,2437,750,1029,658,1.1,3,0.0,0.0,242.441031,242.441,2344,726,1012,606
26-1-20-0.1-90,600,5,1,20,0.1,90,742,31124,0.4,0,0.0,0.0,162.511417,162.511,1794,761,1033,1.1,0,0.0,0.0,162.511417,162.511,1749,763,986,0.6,0,0.0,0.0,162.511417,162.511,2124,805,917,402,0.9,0,0.0,0.0,162.511417,162.511,1995,756,929,310
26-1-20-0.2-10,600,5,1,20,0.2,10,742,31124,1.4,23,0.0,0.5,249.718587,249.719,3235,1293,1942,1.4,22,0.0,0.5,249.718587,249.719,3078,1334,1744,2.1,9,0.0,0.2,249.718587,249.719,4242,1200,1799,1243,2.5,7,0.0,0.3,249.718587,249.719,4307,1177,1918,1212
26-1-20-0.2-50,600,5,1,20,0.2,50,742,31124,0.8,9,0.0,0.1,234.982480,234.982,2129,870,1259,0.9,9,0.0,0.1,234.982480,234.982,2395,940,1455,0.6,0,0.0,0.0,234.982480,234.982,2336,728,954,654,0.6,0,0.0,0.0,234.982480,234.982,2274,700,950,624
26-1-20-0.2-90,600,5,1,20,0.2,90,742,31124,0.6,2,0.0,0.0,156.659342,156.659,1883,841,1042,0.8,5,0.0,0.2,156.659342,156.659,2105,840,1265,0.7,0,0.0,0.0,156.659342,156.659,2382,798,837,747,0.8,0,0.0,0.0,156.659342,156.659,2382,798,837,747
26-2-20-0.01-10,600,5,2,20,0.01,10,912,30954,2.0,29,0.0,0.6,265.137292,265.137,4264,1348,2916,1.8,31,0.0,0.6,265.137292,265.137,3801,1318,2483,2.4,13,0.0,0.3,265.137292,265.137,4467,1245,1755,1467,2.4,13,0.0,0.5,265.137292,265.137,4327,1141,1830,1356
26-2-20-0.01-50,600,5,2,20,0.01,50,912,30954,0.8,9,0.0,0.1,251.546656,251.547,2134,974,1160,0.8,7,0.0,0.1,251.546656,251.547,2097,949,1148,0.7,0,0.0,0.0,251.546656,251.547,2399,762,1031,606,0.7,0,0.0,0.0,251.546656,251.547,2369,762,1031,576
26-2-20-0.01-90,600,5,2,20,0.01,90,912,30954,1.0,7,0.0,0.0,168.634126,168.634,2459,805,1654,1.1,5,0.0,0.1,168.634126,168.634,2464,821,1643,1.6,2,0.0,0.0,168.634126,168.634,2854,823,1241,790,1.7,2,0.0,0.0,168.634126,168.634,2845,833,1236,776
26-2-20-0.1-10,600,5,2,20,0.1,10,912,30954,1.2,34,0.0,0.5,258.644453,258.644,2941,1069,1872,1.8,31,0.0,0.5,258.644453,258.644,3234,1137,2097,2.5,13,0.0,0.3,258.644453,258.644,4642,1209,2024,1409,2.6,11,0.0,0.3,258.644453,258.644,4573,1209,2006,1358
26-2-20-0.1-50,600,5,2,20,0.1,50,912,30954,0.8,5,0.0,0.1,244.217792,244.218,2287,938,1349,0.9,9,0.0,0.1,244.217792,244.218,2174,870,1304,0.9,3,0.0,0.0,244.217792,244.218,2379,752,955,672,0.9,0,0.0,0.0,244.217792,244.218,2262,700,1002,560
26-2-20-0.1-90,600,5,2,20,0.1,90,912,30954,0.5,0,0.0,0.0,163.364885,163.365,1849,760,1089,0.8,0,0.0,0.0,163.364885,163.365,1854,760,1094,0.5,0,0.0,0.0,163.364885,163.365,1959,760,893,306,1.0,0,0.0,0.0,163.364885,163.365,2056,760,988,308
26-2-20-0.2-10,600,5,2,20,0.2,10,912,30954,1.5,21,0.0,0.5,251.430186,251.430,3400,1306,2094,1.5,23,0.0,0.5,251.430186,251.430,3013,1258,1755,2.3,9,0.0,0.3,251.430186,251.430,4563,1203,2076,1284,2.9,13,0.0,0.4,251.430186,251.430,4693,1244,2202,1247
26-2-20-0.2-50,600,5,2,20,0.2,50,912,30954,0.8,7,0.0,0.1,236.958543,236.959,2322,948,1374,1.0,17,0.0,0.3,236.958543,236.959,2389,935,1454,0.8,0,0.0,0.0,236.958543,236.959,3053,962,895,1196,0.9,0,0.0,0.0,236.958543,236.959,2902,938,874,1090
26-2-20-0.2-90,600,5,2,20,0.2,90,912,30954,0.5,0,0.0,0.0,157.580321,157.580,1952,847,1105,0.6,0,0.0,0.0,157.580321,157.580,1959,850,1109,0.6,0,0.0,0.0,157.580321,157.580,2387,807,836,744,0.7,0,0.0,0.0,157.580321,157.580,2387,807,836,744
27-1-20-0.01-10,600,10,1,20,0.01,10,746,33786,9.8,593,0.0,0.8,355.802462,355.802,3608,1251,2357,11.1,559,0.0,0.7,355.802462,355.802,3490,1223,2267,4.8,75,0.0,0.4,355.802462,355.802,4061,1058,1685,1318,4.4,93,0.0,0.4,355.802462,355.802,4267,1082,1843,1342
27-1-20-0.01-50,600,10,1,20,0.01,50,746,33786,1.4,44,0.0,0.2,341.344129,341.344,2269,919,1350,1.1,37,0.0,0.2,341.344129,341.344,2339,873,1466,2.0,12,0.0,0.0,341.344129,341.344,3015,880,1237,898,1.7,11,0.0,0.0,341.344129,341.344,3037,871,1246,920
27-1-20-0.01-90,600,10,1,20,0.01,90,746,33786,1.1,33,0.0,0.2,252.774459,252.774,3163,1224,1939,1.6,28,0.0,0.2,252.774459,252.774,2787,1169,1618,2.0,19,0.0,0.1,252.774459,252.774,3622,1134,1518,970,2.2,16,0.0,0.2,252.774459,252.774,3278,1083,1341,854
27-1-20-0.1-10,600,10,1,20,0.1,10,746,33786,9.8,723,0.0,0.8,343.401485,343.401,3354,1171,2183,10.3,774,0.0,0.8,343.401485,343.401,3197,1107,2090,5.3,87,0.0,0.4,343.401485,343.401,4402,1015,1930,1457,5.6,102,0.0,0.5,343.401485,343.401,4272,1020,1745,1507
27-1-20-0.1-50,600,10,1,20,0.1,50,746,33786,1.1,24,0.0,0.1,329.385334,329.385,2247,858,1389,1.2,28,0.0,0.1,329.385334,329.385,2194,859,1335,1.2,5,0.0,0.0,329.385334,329.385,2502,847,1055,600,1.2,2,0.0,0.0,329.385334,329.385,2428,825,1057,546
27-1-20-0.1-90,600,10,1,20,0.1,90,746,33786,1.4,31,0.0,0.2,244.756968,244.757,3418,1161,2257,1.6,25,0.0,0.2,244.756968,244.757,2992,1153,1839,2.1,13,0.0,0.1,244.756968,244.757,3616,1149,1301,1166,2.4,17,0.0,0.2,244.756968,244.757,3942,1144,1320,1478
27-1-20-0.2-10,600,10,1,20,0.2,10,746,33786,5.8,331,0.0,0.6,330.465067,330.465,3135,1111,2024,6.7,411,0.0,0.7,330.465067,330.465,2983,1040,1943,4.0,64,0.0,0.4,330.465067,330.465,3796,1002,1394,1400,3.7,42,0.0,0.4,330.465067,330.465,3947,994,1542,1411
27-1-20-0.2-50,600,10,1,20,0.2,50,746,33786,1.0,11,0.0,0.0,316.097784,316.098,2497,901,1596,1.1,21,0.0,0.1,316.097784,316.098,2518,1031,1487,1.1,0,0.0,0.0,316.097784,316.098,2631,840,1207,584,1.5,2,0.0,0.0,316.097784,316.098,2672,849,1221,602
27-1-20-0.2-90,600,10,1,20,0.2,90,746,33786,1.2,34,0.0,0.3,236.232629,236.233,3161,1113,2048,1.4,25,0.0,0.2,236.218924,236.219,3078,1089,1989,2.2,17,0.0,0.2,236.232629,236.233,3849,1076,1475,1298,2.5,19,0.0,0.1,236.232629,236.233,3973,1100,1585,1288
27-2-20-0.01-10,600,10,2,20,0.01,10,920,33612,12.3,811,0.0,0.9,356.497556,356.498,3554,1312,2242,11.4,785,0.0,0.8,356.497556,356.498,3213,1136,2077,5.0,79,0.0,0.4,356.497556,356.498,4405,1127,1849,1429,6.2,84,0.0,0.4,356.497556,356.498,4146,1077,1717,1352
27-2-20-0.01-50,600,10,2,20,0.01,50,920,33612,1.1,29,0.0,0.2,342.057748,342.058,2424,865,1559,1.1,30,0.0,0.2,342.057748,342.058,2238,952,1286,1.3,6,0.0,0.0,342.057748,342.058,2735,830,1127,778,1.6,11,0.0,0.0,342.057748,342.058,2764,817,1173,774
27-2-20-0.01-90,600,10,2,20,0.01,90,920,33612,1.6,36,0.0,0.3,254.061374,254.061,3032,1276,1756,1.8,34,0.0,0.3,254.061374,254.061,2950,1161,1789,2.4,24,0.0,0.2,254.061374,254.061,3715,1122,1321,1272,2.9,13,0.0,0.2,254.061374,254.061,3791,1128,1545,1118
27-2-20-0.1-10,600,10,2,20,0.1,10,920,33612,9.2,597,0.0,0.7,344.662050,344.662,3470,1206,2264,8.0,524,0.0,0.7,344.662050,344.662,3324,1106,2218,4.8,100,0.0,0.5,344.662050,344.662,4161,1074,1607,1480,7.3,92,0.0,0.5,344.662050,344.662,4511,1168,1831,1512
27-2-20-0.1-50,600,10,2,20,0.1,50,920,33612,1.2,41,0.0,0.2,330.445894,330.446,2273,994,1279,1.3,31,0.0,0.1,330.445894,330.446,2331,825,1506,1.5,5,0.0,0.0,330.445894,330.446,2503,821,1120,562,1.4,5,0.0,0.0,330.445894,330.446,2429,822,1095,512
27-2-20-0.1-90,600,10,2,20,0.1,90,920,33612,1.4,34,0.0,0.3,246.295425,246.295,3163,1209,1954,1.4,42,0.0,0.4,246.295425,246.295,2899,1235,1664,2.5,18,0.0,0.2,246.295425,246.295,3988,1275,1415,1298,2.0,22,0.0,0.2,246.295425,246.295,3845,1263,1276,1306
27-2-20-0.2-10,600,10,2,20,0.2,10,920,33612,7.1,421,0.0,0.7,332.313387,332.313,3008,1052,1956,5.2,266,0.0,0.6,332.313387,332.313,3024,1105,1919,2.8,31,0.0,0.3,332.313387,332.313,3482,960,1394,1128,3.0,37,0.0,0.2,332.313387,332.313,3517,914,1465,1138
27-2-20-0.2-50,600,10,2,20,0.2,50,920,33612,1.3,41,0.0,0.2,317.589175,317.589,2943,1133,1810,1.4,36,0.0,0.2,317.589175,317.589,2823,1108,1715,1.4,7,0.0,0.0,317.589175,317.589,3172,1108,1288,776,1.7,7,0.0,0.0,317.589175,317.589,3244,1118,1334,792
27-2-20-0.2-90,600,10,2,20,0.2,90,920,33612,1.0,27,0.0,0.1,238.217578,238.218,2910,1149,1761,1.4,29,0.0,0.2,238.217578,238.218,2920,1164,1756,2.1,12,0.0,0.1,238.217578,238.218,3885,1149,1568,1168,2.0,13,0.0,0.1,238.217578,238.218,3694,1151,1343,1200
28-1-20-0.01-10,600,60,1,20,0.01,10,760,34540,TL,209094,0.2,0.5,520.279605,521.306,6531,2843,3688,TL,152936,0.2,0.5,520.236264,521.277,6743,2723,4020,TL,202594,0.1,0.4,520.290916,521.123,10715,2511,3486,4718,TL,168844,0.1,0.4,520.377208,521.102,8742,2082,3225,3435
28-1-20-0.01-50,600,60,1,20,0.01,50,760,34540,TL,212106,0.1,0.4,510.946430,511.682,6628,1955,4673,TL,185392,0.1,0.5,510.992413,511.568,6034,1712,4322,TL,165688,0.1,0.4,511.003919,511.463,9332,2178,3742,3412,TL,168412,0.1,0.3,511.022340,511.525,8590,2063,3497,3030
28-1-20-0.01-90,600,60,1,20,0.01,90,760,34540,15.6,1778,0.0,0.2,464.864010,464.864,3145,990,2155,16.2,1845,0.0,0.2,464.864010,464.864,3341,993,2348,17.9,1006,0.0,0.1,464.864010,464.864,3281,971,1440,870,11.7,411,0.0,0.1,464.864010,464.864,3233,964,1419,850
28-1-20-0.1-10,600,60,1,20,0.1,10,760,34540,TL,212602,0.2,0.5,501.524963,502.367,4833,1946,2887,TL,161435,0.1,0.4,501.649004,502.166,5683,2045,3638,TL,175191,0.1,0.3,501.588582,502.135,8733,2188,2479,4066,TL,200282,0.1,0.3,501.652799,502.092,8898,2103,3158,3637
28-1-20-0.1-50,600,60,1,20,0.1,50,760,34540,TL,228798,0.1,0.5,491.605827,492.098,5108,1772,3336,TL,251824,0.1,0.4,491.595109,491.959,5111,1579,3532,TL,183398,0.1,0.3,491.583948,491.881,7583,1875,2742,2966,TL,141112,0.0,0.3,491.586649,491.864,7363,1847,2825,2691
28-1-20-0.1-90,600,60,1,20,0.1,90,760,34540,32.3,5088,0.0,0.2,444.685067,444.685,3432,1006,2426,36.5,5939,0.0,0.2,444.685067,444.685,3775,1143,2632,39.7,4188,0.0,0.1,444.685067,444.685,4042,1033,2113,896,29.7,2902,0.0,0.1,444.685067,444.685,3585,1008,1801,776
28-1-20-0.2-10,600,60,1,20,0.2,10,760,34540,TL,210535,0.1,0.6,481.053428,481.789,5185,1959,3226,TL,168905,0.1,0.4,481.170833,481.745,5158,1751,3407,TL,197129,0.1,0.3,481.103264,481.661,8403,1839,2702,3862,TL,207433,0.1,0.3,481.165219,481.601,8752,1906,3022,3824
28-1-20-0.2-50,600,60,1,20,0.2,50,760,34540,TL,253776,0.0,0.4,470.454095,470.658,5932,1533,4399,3156.3,274982,0.0,0.3,470.499217,470.499,5078,1456,3622,3203.1,313750,0.0,0.3,470.499217,470.499,8162,1615,3889,2658,1953.8,174843,0.0,0.2,470.499217,470.499,7369,1468,4097,1804
28-1-20-0.2-90,600,60,1,20,0.2,90,760,34540,21.0,2291,0.0,0.2,422.817900,422.818,3273,857,2416,23.3,2837,0.0,0.2,422.817900,422.818,3073,884,2189,19.1,977,0.0,0.1,422.817900,422.818,3259,904,1445,910,18.3,930,0.0,0.1,422.817900,422.818,3175,888,1407,880
28-2-20-0.01-10,600,60,2,20,0.01,10,924,34376,TL,188183,0.2,0.6,520.874835,521.987,6064,2493,3571,TL,140786,0.2,0.6,520.773606,521.937,5808,2163,3645,TL,154561,0.1,0.5,520.976592,521.779,9475,2417,2766,4292,TL,147166,0.2,0.4,520.933545,521.788,9468,2437,3074,3957
28-2-20-0.01-50,600,60,2,20,0.01,50,924,34376,TL,177342,0.2,0.5,511.250212,512.119,6321,2138,4183,TL,174472,0.1,0.5,511.279517,511.914,5806,2008,3798,TL,147662,0.1,0.4,511.287211,511.781,8979,2325,3211,3443,TL,155048,0.1,0.4,511.312325,511.854,8466,2234,3345,2887
28-2-20-0.01-90,600,60,2,20,0.01,90,924,34376,159.1,22992,0.0,0.6,466.361882,466.362,3980,1223,2757,159.9,26353,0.0,0.5,466.361882,466.362,4033,1036,2997,51.1,4986,0.0,0.2,466.361882,466.362,4269,1108,1853,1308,52.4,6208,0.0,0.2,466.361882,466.362,4089,1082,1851,1156
28-2-20-0.1-10,600,60,2,20,0.1,10,924,34376,TL,199836,0.2,0.6,503.290800,504.221,4849,1945,2904,TL,159122,0.1,0.5,503.424262,504.109,5260,1903,3357,TL,186007,0.1,0.4,503.417383,504.127,9040,2097,2947,3996,TL,186900,0.1,0.4,503.342793,504.013,8114,1918,3173,3023
28-2-20-0.1-50,600,60,2,20,0.1,50,924,34376,TL,238508,0.1,0.6,492.972203,493.527,4408,1760,2648,TL,171284,0.0,0.4,493.061241,493.309,4802,1653,3149,TL,311838,0.0,0.3,493.048264,493.320,7814,1954,2928,2932,TL,246641,0.0,0.3,493.062367,493.339,6888,1676,3142,2070
28-2-20-0.1-90,600,60,2,20,0.1,90,924,34376,180.9,25713,0.0,0.5,446.821535,446.822,4062,1036,3026,156.8,26222,0.0,0.5,446.821535,446.822,3729,1012,2717,48.4,4431,0.0,0.2,446.821535,446.822,4083,1056,1781,1246,44.4,4418,0.0,0.2,446.821535,446.822,4238,995,1871,1372
28-2-20-0.2-10,600,60,2,20,0.2,10,924,34376,TL,226658,0.1,0.6,484.695971,485.195,5286,1953,3333,TL,206384,0.1,0.4,484.758606,485.182,5050,1900,3150,TL,205182,0.1,0.3,484.698400,484.979,9041,2007,2639,4395,TL,198725,0.1,0.3,484.767726,485.071,9120,1933,3115,4072
28-2-20-0.2-50,600,60,2,20,0.2,50,924,34376,2275.5,200911,0.0,0.5,473.278523,473.279,5586,1658,3928,1795.0,187047,0.0,0.4,473.278523,473.279,5450,1667,3783,2292.3,254513,0.0,0.3,473.278523,473.279,7306,1586,3250,2470,2466.3,231752,0.0,0.2,473.278523,473.279,6442,1553,2794,2095
28-2-20-0.2-90,600,60,2,20,0.2,90,924,34376,16.6,1363,0.0,0.5,425.729244,425.729,3196,931,2265,17.1,1397,0.0,0.4,425.729244,425.729,3153,978,2175,17.9,951,0.0,0.1,425.729244,425.729,3569,960,1501,1108,20.3,1013,0.0,0.1,425.729244,425.729,3466,967,1365,1134
